Site Name,North Shore,North Shore,North Shore,Ipswich Rain Gauge
Isco Quantity,Level,Velocity,Flow Rate,Rainfall
Label,Level,Velocity,Flow Rate,Rainfall
Units,in,ft/s,gpm,in
Resolution,0.1,0.1,0.1,0.1
Significant Digits,0,0,0,0
,,,,
4/12/2019 16:45,10.345,1.331,774.096,0
4/12/2019 17:00,10.415,1.346,789.66,0
4/12/2019 17:15,10.39,1.331,778.616,0
4/12/2019 17:30,10.299,1.326,766.819,0
4/12/2019 17:45,10.291,1.265,730.937,0
4/12/2019 18:00,10.318,1.306,756.796,0
4/12/2019 18:15,10.255,1.273,732.137,0
4/12/2019 18:30,10.22,1.219,697.545,0
4/12/2019 18:45,10.282,1.327,765.596,0
4/12/2019 19:00,10.596,1.353,812.144,0
4/12/2019 19:15,10.758,1.321,808.684,0
4/12/2019 19:30,10.394,1.354,792.122,0
4/12/2019 19:45,10.446,1.165,686.118,0
4/12/2019 20:00,10.631,1.328,800.34,0
4/12/2019 20:15,10.623,1.353,815.002,0
4/12/2019 20:30,10.608,1.331,800.014,0
4/12/2019 20:45,10.278,1.226,706.765,0
4/12/2019 21:00,10.428,1.365,802.1,0
4/12/2019 21:15,10.783,1.354,831.379,0
4/12/2019 21:30,10.352,1.332,775.508,0
4/12/2019 21:45,10.178,1.303,741.921,0
4/12/2019 22:00,10.114,1.412,797.122,0
4/12/2019 22:15,9.976,1.305,723.425,0
4/12/2019 22:30,9.881,1.258,688.589,0
4/12/2019 22:45,9.839,1.315,715.734,0
4/12/2019 23:00,9.633,1.255,663.813,0
4/12/2019 23:15,9.65,1.212,642.89,0
4/12/2019 23:30,9.786,1.262,682.014,0
4/12/2019 23:45,9.527,1.217,634.552,0.02
4/13/2019 0:00,9.516,1.311,682.319,0.03
4/13/2019 0:15,9.407,1.22,625.433,0.02
4/13/2019 0:30,9.612,1.3,685.792,0.02
4/13/2019 0:45,9.595,1.289,678.256,0.02
4/13/2019 1:00,9.467,1.261,651.718,0.01
4/13/2019 1:15,9.58,1.321,693.765,0.02
4/13/2019 1:30,9.335,1.215,616.601,0.01
4/13/2019 1:45,9.508,1.314,683.098,0.01
4/13/2019 2:00,9.437,1.285,661.242,0.01
4/13/2019 2:15,9.599,1.297,683.013,0.01
4/13/2019 2:30,9.388,1.282,655.569,0.01
4/13/2019 2:45,9.162,1.269,627.669,0
4/13/2019 3:00,9.37,1.251,638.029,0
4/13/2019 3:15,9.086,1.225,599.399,0
4/13/2019 3:30,9.219,1.233,614.832,0.01
4/13/2019 3:45,9.078,1.208,590.051,0
4/13/2019 4:00,9.118,1.229,604.153,0.01
4/13/2019 4:15,9.143,1.26,621.545,0.01
4/13/2019 4:30,8.981,1.204,580.027,0
4/13/2019 4:45,9.028,1.287,624.363,0.02
4/13/2019 5:00,9.368,1.229,626.475,0.02
4/13/2019 5:15,9.251,1.299,651.122,0
4/13/2019 5:30,9.372,1.264,644.459,0
4/13/2019 5:45,9.38,1.307,667.284,0.01
4/13/2019 6:00,9.247,1.217,609.397,0.03
4/13/2019 6:15,9.777,1.337,721.459,0.01
4/13/2019 6:30,9.69,1.335,712.249,0
4/13/2019 6:45,9.921,1.321,726.788,0
4/13/2019 7:00,10.168,1.325,753.364,0.01
4/13/2019 7:15,10.136,1.301,736.371,0
4/13/2019 7:30,9.962,1.29,714.03,0
4/13/2019 7:45,10.183,1.336,760.918,0
4/13/2019 8:00,10.588,1.405,842.759,0
4/13/2019 8:15,10.942,1.496,936.56,0
4/13/2019 8:30,10.856,1.402,868.711,0
4/13/2019 8:45,11.036,1.344,850.793,0
4/13/2019 9:00,10.867,1.514,939.014,0
4/13/2019 9:15,11.042,1.441,912.92,0
4/13/2019 9:30,10.949,1.449,907.565,0
4/13/2019 9:45,11.053,1.471,933.282,0
4/13/2019 10:00,11.359,1.578,1036.96,0
4/13/2019 10:15,11.394,1.521,1003.6,0
4/13/2019 10:30,11.428,1.515,1003.07,0
4/13/2019 10:45,11.491,1.483,989.106,0
4/13/2019 11:00,11.328,1.52,995.015,0
4/13/2019 11:15,11.199,1.465,945.28,0
4/13/2019 11:30,11.198,1.624,1047.58,0
4/13/2019 11:45,11.346,1.464,960.716,0
4/13/2019 12:00,11.039,1.54,975.022,0
4/13/2019 12:15,11.181,1.51,972.218,0
4/13/2019 12:30,11.242,1.527,989.856,0
4/13/2019 12:45,11.28,1.513,985.03,0
4/13/2019 13:00,11.077,1.327,843.806,0
4/13/2019 13:15,10.94,1.419,888.068,0
4/13/2019 13:30,11.038,1.472,932.134,0
4/13/2019 13:45,10.957,1.356,850.612,0
4/13/2019 14:00,10.734,1.336,815.568,0
4/13/2019 14:15,11.018,1.418,895.878,0
4/13/2019 14:30,10.788,1.446,888.514,0
4/13/2019 14:45,10.79,1.402,862.003,0
4/13/2019 15:00,10.745,1.34,818.942,0
4/13/2019 15:15,10.463,1.315,776.313,0
4/13/2019 15:30,10.538,1.382,823.666,0
4/13/2019 15:45,10.686,1.359,824.867,0
4/13/2019 16:00,10.742,1.275,778.973,0
4/13/2019 16:15,10.595,1.433,859.95,0
4/13/2019 16:30,10.526,1.445,859.645,0
4/13/2019 16:45,10.548,1.432,854.449,0
4/13/2019 17:00,10.506,1.385,821.948,0
4/13/2019 17:15,10.618,1.446,870.166,0
4/13/2019 17:30,10.631,1.32,795.66,0
4/13/2019 17:45,10.703,1.344,817.352,0
4/13/2019 18:00,10.674,1.509,914.297,0
4/13/2019 18:15,10.475,1.421,840.264,0
4/13/2019 18:30,10.536,1.383,824.25,0
4/13/2019 18:45,10.606,1.424,855.746,0
4/13/2019 19:00,10.599,1.384,831.061,0
4/13/2019 19:15,10.799,1.447,890.54,0
4/13/2019 19:30,10.643,1.36,821.07,0
4/13/2019 19:45,10.527,1.341,798.158,0
4/13/2019 20:00,10.672,1.332,807.317,0
4/13/2019 20:15,10.795,1.37,842.375,0
4/13/2019 20:30,11.059,1.522,966.174,0
4/13/2019 20:45,10.948,1.417,887.845,0
4/13/2019 21:00,10.97,1.341,842.156,0
4/13/2019 21:15,10.778,1.392,854.458,0
4/13/2019 21:30,10.551,1.308,780.741,0
4/13/2019 21:45,10.407,1.316,771.455,0
4/13/2019 22:00,10.355,1.26,733.469,0
4/13/2019 22:15,10.226,1.357,777.315,0
4/13/2019 22:30,10.205,1.195,682.703,0
4/13/2019 22:45,9.999,1.315,731.267,0
4/13/2019 23:00,9.926,1.269,698.709,0
4/13/2019 23:15,10.195,1.367,779.738,0
4/13/2019 23:30,10.167,1.357,771.522,0
4/13/2019 23:45,10.093,1.226,690.302,0
4/14/2019 0:00,10.051,1.268,709.826,0
4/14/2019 0:15,9.918,1.318,725.239,0
4/14/2019 0:30,9.589,1.242,653.166,0
4/14/2019 0:45,9.549,1.173,613.534,0
4/14/2019 1:00,9.679,1.197,637.125,0
4/14/2019 1:15,9.724,1.278,684.512,0
4/14/2019 1:30,9.403,1.173,600.742,0
4/14/2019 1:45,9.337,1.216,617.303,0
4/14/2019 2:00,9.285,1.109,558.754,0
4/14/2019 2:15,9.134,1.148,565.815,0
4/14/2019 2:30,9.374,1.182,603.111,0
4/14/2019 2:45,9.176,1.243,616.113,0
4/14/2019 3:00,9.066,1.219,594.605,0
4/14/2019 3:15,9.34,1.111,564.062,0
4/14/2019 3:30,9.172,1.171,580.315,0
4/14/2019 3:45,9.068,1.155,563.575,0
4/14/2019 4:00,9.255,1.17,586.831,0
4/14/2019 4:15,9.02,1.146,555.32,0
4/14/2019 4:30,9.026,1.179,571.517,0
4/14/2019 4:45,9.203,1.137,566.035,0
4/14/2019 5:00,8.979,1.182,568.885,0
4/14/2019 5:15,8.892,1.086,515.955,0
4/14/2019 5:30,8.929,1.157,552.714,0
4/14/2019 5:45,9.327,1.192,604.003,0
4/14/2019 6:00,9.146,1.131,558.44,0
4/14/2019 6:15,9.144,1.158,571.222,0
4/14/2019 6:30,9.319,1.178,596.018,0
4/14/2019 6:45,9.505,1.137,590.98,0
4/14/2019 7:00,9.388,1.265,646.772,0
4/14/2019 7:15,9.581,1.206,633.338,0
4/14/2019 7:30,9.634,1.202,636.077,0
4/14/2019 7:45,9.645,1.205,638.481,0
4/14/2019 8:00,9.931,1.26,694.532,0
4/14/2019 8:15,10.262,1.335,768.315,0
4/14/2019 8:30,10.574,1.303,779.932,0
4/14/2019 8:45,10.555,1.339,799.396,0
4/14/2019 9:00,10.583,1.35,808.79,0
4/14/2019 9:15,10.995,1.272,800.969,0
4/14/2019 9:30,10.981,1.373,863.699,0
4/14/2019 9:45,11.46,1.445,960.587,0
4/14/2019 10:00,11.118,1.368,874.314,0
4/14/2019 10:15,11.093,1.35,860.108,0
4/14/2019 10:30,11.108,1.422,907.659,0
4/14/2019 10:45,11.194,1.39,896.079,0
4/14/2019 11:00,11.056,1.342,851.232,0
4/14/2019 11:15,11.056,1.339,849.727,0
4/14/2019 11:30,11.263,1.359,883.07,0
4/14/2019 11:45,10.985,1.427,897.826,0
4/14/2019 12:00,11.104,1.398,891.847,0
4/14/2019 12:15,11.223,1.473,952.871,0
4/14/2019 12:30,11.014,1.3,820.744,0
4/14/2019 12:45,10.747,1.296,792.45,0
4/14/2019 13:00,10.786,1.361,836.361,0
4/14/2019 13:15,10.863,1.316,815.716,0
4/14/2019 13:30,10.719,1.297,790.64,0
4/14/2019 13:45,11.029,1.337,845.665,0
4/14/2019 14:00,10.953,1.332,835.094,0
4/14/2019 14:15,10.765,1.375,842.324,0
4/14/2019 14:30,10.474,1.365,806.67,0
4/14/2019 14:45,10.74,1.274,778.521,0
4/14/2019 15:00,10.41,1.317,772.308,0
4/14/2019 15:15,10.611,1.296,779.083,0
4/14/2019 15:30,10.428,1.321,776.244,0
4/14/2019 15:45,10.426,1.252,735.495,0
4/14/2019 16:00,10.222,1.267,725.53,0
4/14/2019 16:15,10.507,1.33,789.677,0
4/14/2019 16:30,10.334,1.247,724.483,0
4/14/2019 16:45,10.406,1.221,715.528,0
4/14/2019 17:00,10.477,1.286,760.437,0
4/14/2019 17:15,10.7,1.273,774.16,0
4/14/2019 17:30,10.713,1.218,741.99,0
4/14/2019 17:45,10.631,1.34,807.896,0
4/14/2019 18:00,10.685,1.272,772.23,0
4/14/2019 18:15,10.669,1.263,765.164,0
4/14/2019 18:30,10.772,1.343,823.435,0
4/14/2019 18:45,10.851,1.262,781.536,0
4/14/2019 19:00,10.719,1.289,785.482,0
4/14/2019 19:15,10.954,1.234,773.249,0
4/14/2019 19:30,10.768,1.289,790.422,0
4/14/2019 19:45,10.785,1.364,838.123,0
4/14/2019 20:00,10.802,1.341,825.581,0
4/14/2019 20:15,11.175,1.288,828.576,0
4/14/2019 20:30,11.164,1.367,878.544,0
4/14/2019 20:45,10.93,1.226,766.091,0
4/14/2019 21:00,10.676,1.305,791.323,0
4/14/2019 21:15,10.678,1.247,756.222,0
4/14/2019 21:30,10.732,1.365,833.245,0
4/14/2019 21:45,10.469,1.272,751.249,0
4/14/2019 22:00,10.471,1.251,739.554,0
4/14/2019 22:15,10.344,1.273,740.268,0
4/14/2019 22:30,10.037,1.159,647.842,0
4/14/2019 22:45,10.003,1.125,626.001,0
4/14/2019 23:00,10.063,1.334,748.182,0
4/14/2019 23:15,9.764,1.214,654.225,0
4/14/2019 23:30,9.789,1.229,664.343,0.02
4/14/2019 23:45,9.637,1.142,604.437,0.01
4/15/2019 0:00,9.912,1.194,656.415,0.01
4/15/2019 0:15,9.859,1.187,647.662,0
4/15/2019 0:30,9.454,1.197,617.885,0.01
4/15/2019 0:45,9.572,1.176,616.956,0
4/15/2019 1:00,9.342,1.092,554.557,0
4/15/2019 1:15,9.278,1.067,536.889,0
4/15/2019 1:30,9.388,1.134,579.692,0.03
4/15/2019 1:45,9.385,1.159,592.011,0.03
4/15/2019 2:00,9.354,1.182,601.099,0
4/15/2019 2:15,9.603,1.197,630.741,0
4/15/2019 2:30,9.415,1.219,625.673,0.01
4/15/2019 2:45,9.214,1.088,542.396,0
4/15/2019 3:00,9.339,1.127,572.005,0
4/15/2019 3:15,9.355,1.129,574.286,0
4/15/2019 3:30,9.382,1.119,571.568,0
4/15/2019 3:45,9.097,1.108,543.015,0
4/15/2019 4:00,9.152,1.085,536.008,0
4/15/2019 4:15,9.312,1.143,577.87,0.01
4/15/2019 4:30,9.197,1.107,550.357,0
4/15/2019 4:45,9.124,1.084,533.275,0
4/15/2019 5:00,9.297,1.083,546.527,0
4/15/2019 5:15,9.36,1.124,572.179,0
4/15/2019 5:30,9.303,1.078,544.301,0.01
4/15/2019 5:45,9.672,1.2,638.39,0
4/15/2019 6:00,9.866,1.224,668.445,0
4/15/2019 6:15,9.846,1.199,653.334,0
4/15/2019 6:30,9.953,1.198,661.962,0
4/15/2019 6:45,9.95,1.205,665.413,0
4/15/2019 7:00,10.182,1.211,689.719,0.07
4/15/2019 7:15,10.358,1.201,699.744,0.12
4/15/2019 7:30,11.17,1.339,861.231,0.11
4/15/2019 7:45,12.014,1.488,1050.36,0.05
4/15/2019 8:00,12.358,1.528,1118.45,0.04
4/15/2019 8:15,12.589,1.445,1082.48,0.05
4/15/2019 8:30,12.662,1.582,1193.35,0.04
4/15/2019 8:45,12.846,1.638,1258.41,0.01
4/15/2019 9:00,12.926,1.626,1258.8,0.01
4/15/2019 9:15,12.813,1.522,1165.11,0
4/15/2019 9:30,12.863,1.69,1300.31,0.01
4/15/2019 9:45,13.02,1.642,1282.62,0
4/15/2019 10:00,12.924,1.574,1218.37,0
4/15/2019 10:15,12.76,1.642,1251.32,0
4/15/2019 10:30,12.571,1.588,1187.48,0
4/15/2019 10:45,12.474,1.546,1144.47,0
4/15/2019 11:00,12.551,1.672,1247.41,0
4/15/2019 11:15,12.683,1.553,1174.02,0
4/15/2019 11:30,12.685,1.615,1221.32,0
4/15/2019 11:45,12.522,1.581,1176.61,0
4/15/2019 12:00,12.632,1.598,1202.17,0
4/15/2019 12:15,12.779,1.563,1192.9,0
4/15/2019 12:30,12.535,1.537,1145.15,0
4/15/2019 12:45,12.065,1.55,1100.05,0
4/15/2019 13:00,11.997,1.56,1099.84,0
4/15/2019 13:15,11.936,1.617,1132.18,0
4/15/2019 13:30,11.786,1.507,1038.08,0
4/15/2019 13:45,11.954,1.524,1068.92,0
4/15/2019 14:00,11.87,1.484,1032.03,0
4/15/2019 14:15,11.894,1.476,1028.66,0
4/15/2019 14:30,11.747,1.581,1084.86,0
4/15/2019 14:45,11.723,1.47,1005.64,0
4/15/2019 15:00,11.559,1.393,936.04,0
4/15/2019 15:15,11.721,1.52,1040.02,0
4/15/2019 15:30,11.626,1.55,1049.45,0
4/15/2019 15:45,11.56,1.593,1070.76,0
4/15/2019 16:00,11.629,1.542,1044.02,0
4/15/2019 16:15,11.411,1.493,987.061,0
4/15/2019 16:30,11.504,1.481,989.273,0.01
4/15/2019 16:45,11.537,1.494,1001.63,0
4/15/2019 17:00,11.756,1.541,1058.27,0
4/15/2019 17:15,11.808,1.514,1045.38,0
4/15/2019 17:30,11.639,1.526,1034.69,0
4/15/2019 17:45,11.625,1.476,999.427,0
4/15/2019 18:00,11.51,1.488,994.735,0
4/15/2019 18:15,11.522,1.584,1059.94,0
4/15/2019 18:30,11.592,1.467,989.526,0
4/15/2019 18:45,11.465,1.468,976.112,0
4/15/2019 19:00,11.353,1.496,982.604,0
4/15/2019 19:15,11.467,1.541,1025.03,0
4/15/2019 19:30,11.472,1.446,962.6,0
4/15/2019 19:45,11.678,1.543,1050.87,0
4/15/2019 20:00,11.726,1.572,1075.92,0
4/15/2019 20:15,11.883,1.509,1050.38,0
4/15/2019 20:30,11.542,1.498,1004.79,0
4/15/2019 20:45,11.49,1.49,993.48,0
4/15/2019 21:00,11.449,1.5,995.939,0
4/15/2019 21:15,11.369,1.47,967.25,0
4/15/2019 21:30,11.397,1.502,991.315,0
4/15/2019 21:45,11.426,1.502,994.349,0
4/15/2019 22:00,11.422,1.434,948.952,0
4/15/2019 22:15,11.007,1.508,951.199,0
4/15/2019 22:30,10.827,1.419,876.471,0
4/15/2019 22:45,10.815,1.463,901.797,0
4/15/2019 23:00,10.965,1.356,851.255,0
4/15/2019 23:15,10.867,1.369,849.108,0
4/15/2019 23:30,10.701,1.399,850.946,0
4/15/2019 23:45,10.533,1.366,813.326,0
4/16/2019 0:00,10.273,1.427,822.437,0
4/16/2019 0:15,10.357,1.382,805.148,0
4/16/2019 0:30,10.18,1.302,741.61,0
4/16/2019 0:45,10.394,1.343,785.942,0
4/16/2019 1:00,10.185,1.38,786.242,0
4/16/2019 1:15,10.156,1.344,762.997,0
4/16/2019 1:30,9.844,1.246,678.86,0
4/16/2019 1:45,9.973,1.319,731.025,0
4/16/2019 2:00,9.843,1.351,735.696,0
4/16/2019 2:15,9.833,1.31,712.465,0
4/16/2019 2:30,10.037,1.369,765.12,0
4/16/2019 2:45,9.918,1.304,717.125,0
4/16/2019 3:00,9.862,1.262,689.201,0
4/16/2019 3:15,9.672,1.359,723.075,0
4/16/2019 3:30,9.885,1.37,750.155,0
4/16/2019 3:45,9.713,1.27,679.447,0
4/16/2019 4:00,9.691,1.264,674.119,0
4/16/2019 4:15,9.841,1.24,674.936,0
4/16/2019 4:30,10.11,1.372,774.082,0
4/16/2019 4:45,10.19,1.364,777.911,0
4/16/2019 5:00,9.851,1.288,701.938,0
4/16/2019 5:15,9.689,1.271,677.718,0
4/16/2019 5:30,9.804,1.278,692.134,0
4/16/2019 5:45,9.797,1.306,707.018,0
4/16/2019 6:00,10.095,1.311,737.993,0
4/16/2019 6:15,10.111,1.362,768.485,0
4/16/2019 6:30,10.431,1.394,819.622,0
4/16/2019 6:45,10.413,1.428,838.001,0
4/16/2019 7:00,11.11,1.454,928.57,0
4/16/2019 7:15,11.211,1.404,906.891,0
4/16/2019 7:30,11.189,1.523,981.583,0
4/16/2019 7:45,11.28,1.454,946.658,0
4/16/2019 8:00,11.684,1.505,1025.5,0
4/16/2019 8:15,12.011,1.572,1109.79,0
4/16/2019 8:30,11.901,1.502,1026.44,0
4/16/2019 8:45,12.178,1.648,1183.99,0
4/16/2019 9:00,11.899,1.567,1093.26,0
4/16/2019 9:15,11.681,1.57,1069.69,0
4/16/2019 9:30,11.729,1.495,1023.73,0
4/16/2019 9:45,11.595,1.531,1033.38,0
4/16/2019 10:00,11.661,1.422,966.57,0
4/16/2019 10:15,11.59,1.564,1054.66,0
4/16/2019 10:30,11.791,1.516,1044.83,0
4/16/2019 10:45,11.614,1.429,966.111,0
4/16/2019 11:00,11.693,1.404,957.411,0
4/16/2019 11:15,11.709,1.446,988.293,0
4/16/2019 11:30,11.707,1.454,993.005,0
4/16/2019 11:45,11.631,1.567,1061.44,0
4/16/2019 12:00,11.603,1.414,954.973,0
4/16/2019 12:15,11.499,1.504,1004.18,0
4/16/2019 12:30,11.423,1.485,982.849,0
4/16/2019 12:45,11.358,1.453,954.578,0
4/16/2019 13:00,11.697,1.451,990.306,0
4/16/2019 13:15,11.599,1.498,1011.33,0
4/16/2019 13:30,11.4,1.493,985.467,0
4/16/2019 13:45,11.478,1.504,1001.91,0
4/16/2019 14:00,11.343,1.497,981.609,0
4/16/2019 14:15,11.325,1.41,922.794,0
4/16/2019 14:30,11.256,1.381,896.477,0
4/16/2019 14:45,11.113,1.363,870.556,0
4/16/2019 15:00,10.853,1.366,846.107,0
4/16/2019 15:15,10.93,1.394,871.48,0
4/16/2019 15:30,11.059,1.472,934.016,0
4/16/2019 15:45,10.832,1.441,890.132,0
4/16/2019 16:00,10.963,1.416,888.327,0
4/16/2019 16:15,10.993,1.433,902.506,0
4/16/2019 16:30,10.847,1.306,808.354,0
4/16/2019 16:45,11.005,1.312,827.123,0
4/16/2019 17:00,11.046,1.435,909.193,0
4/16/2019 17:15,10.937,1.401,876.307,0
4/16/2019 17:30,11.109,1.378,879.808,0
4/16/2019 17:45,11.058,1.457,924.369,0
4/16/2019 18:00,11.25,1.375,892.542,0
4/16/2019 18:15,11.184,1.37,882.429,0
4/16/2019 18:30,11.13,1.427,913.182,0
4/16/2019 18:45,11.084,1.515,964.123,0
4/16/2019 19:00,11.286,1.514,986.922,0
4/16/2019 19:15,11.204,1.475,951.934,0
4/16/2019 19:30,11.122,1.399,894.658,0
4/16/2019 19:45,11.043,1.409,892.415,0
4/16/2019 20:00,10.939,1.408,881.068,0
4/16/2019 20:15,11.239,1.41,913.866,0
4/16/2019 20:30,11.144,1.493,956.986,0
4/16/2019 20:45,11.274,1.479,962.436,0
4/16/2019 21:00,11.273,1.381,898.723,0
4/16/2019 21:15,11.205,1.391,897.751,0
4/16/2019 21:30,11.02,1.34,846.584,0
4/16/2019 21:45,11.184,1.418,913.2,0
4/16/2019 22:00,11.053,1.461,926.725,0
4/16/2019 22:15,10.839,1.368,845.922,0
4/16/2019 22:30,10.879,1.259,781.909,0
4/16/2019 22:45,10.807,1.37,844.057,0
4/16/2019 23:00,10.727,1.432,873.566,0
4/16/2019 23:15,10.403,1.297,760.014,0
4/16/2019 23:30,10.535,1.32,786.15,0
4/16/2019 23:45,10.427,1.354,795.897,0
4/17/2019 0:00,10.392,1.292,755.766,0
4/17/2019 0:15,10.159,1.319,748.73,0
4/17/2019 0:30,10.085,1.27,714.258,0
4/17/2019 0:45,9.81,1.266,686.546,0
4/17/2019 1:00,9.932,1.29,711.021,0
4/17/2019 1:15,9.972,1.238,685.785,0
4/17/2019 1:30,10.171,1.325,753.719,0
4/17/2019 1:45,9.782,1.215,656.143,0
4/17/2019 2:00,9.716,1.19,636.785,0
4/17/2019 2:15,9.604,1.152,607.032,0
4/17/2019 2:30,9.392,1.169,598.032,0
4/17/2019 2:45,9.644,1.187,628.875,0
4/17/2019 3:00,9.544,1.16,606.08,0
4/17/2019 3:15,9.504,1.308,679.482,0
4/17/2019 3:30,9.577,1.156,606.953,0
4/17/2019 3:45,9.462,1.157,597.72,0
4/17/2019 4:00,9.415,1.206,618.927,0
4/17/2019 4:15,9.669,1.202,639.194,0
4/17/2019 4:30,9.547,1.128,589.945,0
4/17/2019 4:45,9.681,1.198,638.068,0
4/17/2019 5:00,9.492,1.204,624.715,0
4/17/2019 5:15,9.632,1.223,647.056,0
4/17/2019 5:30,9.545,1.146,598.745,0
4/17/2019 5:45,9.62,1.187,626.813,0
4/17/2019 6:00,9.984,1.346,746.97,0
4/17/2019 6:15,9.956,1.329,734.521,0
4/17/2019 6:30,9.988,1.243,690.417,0
4/17/2019 6:45,10.167,1.256,714.024,0
4/17/2019 7:00,10.393,1.325,775.108,0
4/17/2019 7:15,10.72,1.338,815.254,0
4/17/2019 7:30,10.942,1.358,850.159,0
4/17/2019 7:45,11.237,1.415,916.922,0
4/17/2019 8:00,11.391,1.394,919.495,0
4/17/2019 8:15,11.429,1.446,957.666,0
4/17/2019 8:30,11.361,1.422,934.759,0
4/17/2019 8:45,11.501,1.493,996.61,0
4/17/2019 9:00,11.52,1.444,966.398,0
4/17/2019 9:15,11.469,1.443,960.128,0
4/17/2019 9:30,11.664,1.446,982.966,0
4/17/2019 9:45,12.127,1.584,1131.56,0
4/17/2019 10:00,11.822,1.537,1063.07,0
4/17/2019 10:15,11.599,1.497,1010.83,0
4/17/2019 10:30,11.569,1.434,964.684,0
4/17/2019 10:45,11.482,1.428,951.357,0
4/17/2019 11:00,11.617,1.429,966.354,0
4/17/2019 11:15,11.478,1.39,925.579,0
4/17/2019 11:30,11.332,1.404,919.613,0
4/17/2019 11:45,11.365,1.503,987.948,0
4/17/2019 12:00,11.595,1.511,1019.33,0
4/17/2019 12:15,11.588,1.509,1017.18,0
4/17/2019 12:30,11.504,1.568,1047.59,0
4/17/2019 12:45,11.513,1.394,932.17,0
4/17/2019 13:00,11.234,1.325,858.57,0
4/17/2019 13:15,11.141,1.356,869.079,0
4/17/2019 13:30,11.239,1.439,932.839,0
4/17/2019 13:45,11.384,1.378,908.258,0
4/17/2019 14:00,11.215,1.427,922.342,0
4/17/2019 14:15,11.091,1.366,870.265,0
4/17/2019 14:30,11.656,1.483,1007.7,0
4/17/2019 14:45,11.689,1.409,960.869,0
4/17/2019 15:00,11.342,1.383,906.739,0
4/17/2019 15:15,10.958,1.341,840.848,0
4/17/2019 15:30,10.979,1.376,865.052,0
4/17/2019 15:45,10.797,1.329,817.408,0
4/17/2019 16:00,10.801,1.394,857.944,0
4/17/2019 16:15,10.699,1.298,789.273,0
4/17/2019 16:30,10.723,1.267,772.232,0
4/17/2019 16:45,10.731,1.412,861.38,0
4/17/2019 17:00,11.024,1.368,864.767,0
4/17/2019 17:15,10.858,1.336,827.974,0
4/17/2019 17:30,10.775,1.296,795.136,0
4/17/2019 17:45,10.96,1.381,866.192,0
4/17/2019 18:00,10.834,1.283,792.854,0
4/17/2019 18:15,10.922,1.348,841.853,0
4/17/2019 18:30,10.926,1.439,898.855,0
4/17/2019 18:45,11.178,1.398,899.92,0
4/17/2019 19:00,10.965,1.375,863.084,0
4/17/2019 19:15,11.242,1.347,873.399,0
4/17/2019 19:30,11.183,1.364,878.368,0
4/17/2019 19:45,11.332,1.438,942.25,0
4/17/2019 20:00,11.308,1.433,935.992,0
4/17/2019 20:15,11.417,1.405,929.178,0
4/17/2019 20:30,11.648,1.408,955.35,0
4/17/2019 20:45,11.55,1.394,935.964,0
4/17/2019 21:00,11.269,1.35,877.965,0
4/17/2019 21:15,11.275,1.355,881.973,0
4/17/2019 21:30,11.094,1.3,828.708,0
4/17/2019 21:45,11.091,1.236,787.366,0
4/17/2019 22:00,11.126,1.247,797.636,0
4/17/2019 22:15,10.914,1.326,827.095,0
4/17/2019 22:30,10.892,1.363,848.25,0
4/17/2019 22:45,10.657,1.255,758.959,0
4/17/2019 23:00,10.762,1.347,825.309,0
4/17/2019 23:15,10.792,1.321,812.167,0
4/17/2019 23:30,10.735,1.243,758.885,0
4/17/2019 23:45,10.467,1.272,751.068,0
4/18/2019 0:00,10.606,1.257,755.517,0
4/18/2019 0:15,10.381,1.182,690.812,0
4/18/2019 0:30,10.193,1.218,694.829,0
4/18/2019 0:45,10.242,1.192,684.191,0
4/18/2019 1:00,10.05,1.179,659.878,0
4/18/2019 1:15,9.925,1.193,656.937,0
4/18/2019 1:30,9.648,1.136,602.519,0
4/18/2019 1:45,9.776,1.172,632.424,0
4/18/2019 2:00,9.815,1.165,632.23,0
4/18/2019 2:15,9.748,1.191,640.092,0
4/18/2019 2:30,9.885,1.109,607.242,0
4/18/2019 2:45,9.634,1.101,582.589,0
4/18/2019 3:00,9.587,1.137,597.899,0
4/18/2019 3:15,9.724,1.181,632.654,0
4/18/2019 3:30,9.565,1.077,564.327,0
4/18/2019 3:45,9.73,1.127,604.126,0
4/18/2019 4:00,9.714,1.089,582.474,0
4/18/2019 4:15,9.61,1.064,560.935,0
4/18/2019 4:30,9.789,1.128,609.597,0
4/18/2019 4:45,9.55,1.102,576.376,0
4/18/2019 5:00,9.567,1.101,577.438,0
4/18/2019 5:15,9.696,1.077,575.087,0
4/18/2019 5:30,9.706,1.142,610.207,0
4/18/2019 5:45,9.775,1.133,611.295,0
4/18/2019 6:00,10.096,1.229,692.016,0
4/18/2019 6:15,10.037,1.164,650.608,0
4/18/2019 6:30,10.526,1.25,743.759,0
4/18/2019 6:45,10.723,1.296,790.239,0
4/18/2019 7:00,10.758,1.277,781.758,0
4/18/2019 7:15,10.865,1.351,837.766,0
4/18/2019 7:30,11.054,1.2,761.278,0
4/18/2019 7:45,11.36,1.393,915.37,0
4/18/2019 8:00,11.446,1.439,954.936,0
4/18/2019 8:15,11.143,1.411,904.434,0
4/18/2019 8:30,11.427,1.44,953.687,0
4/18/2019 8:45,11.444,1.392,923.835,0
4/18/2019 9:00,11.282,1.418,923.504,0
4/18/2019 9:15,11.44,1.455,964.666,0
4/18/2019 9:30,11.379,1.397,920.119,0
